GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
 "01000","Alabama",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",80882,83197,80834,88246,93225,111909,116871,115560,96178,86773,89093,90463,93138,86672,96386,104472
 "01000","Alabama",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",(D),203549,(D),206780,211967,218970,221092,213042,199416,199643,204537,196898,194389,(D),175495,171861
 "01000","Alabama",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",118230,122164,122946,127902,133770,139254,146396,149658,145146,132426,131773,148531,143461,147129,157615,159898
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",10,"...","Total ACPSA compensation","Thousands of dollars",763383,796747,797549,793173,764457,767757,767564,788647,802223,840152,864983,878085,874881,875154,890884,894511
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",54777,54636,59020,59035,64145,66007,70926,70012,67566,66925,68521,69744,72813,75563,73242,70880
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",8038,7301,6413,5376,5436,4315,3906,3842,4232,6634,6695,7918,8119,9018,7581,8487
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",(D),(D),(D),1626,(D),1823,3500,4104,3445,2215,2471,2617,2951,3416,3593,3275
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(NA),(D),(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",2398,1820,1628,(D),1414,(D),(D),(D),1322,(D),(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",120,"...","  Museums","Thousands of dollars",6014,7044,8691,10396,11565,14081,15748,14328,11898,9182,9642,10390,11241,11688,11516,11776
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",131,"...","  Advertising","Thousands of dollars",3203,3038,2898,3139,3437,4023,4480,4985,4793,4798,4344,(D),6233,(D),7323,6724
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",132,"...","  Architectural services","Thousands of dollars",22932,22517,25442,25370,27398,26985,30641,28641,28307,28945,29686,27276,27000,27134,25147,21476
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",133,"...","  Landscape architectural services","Thousands of dollars",(D),(D),2184,2749,3305,(D),(D),(D),(D),(D),(D),1041,(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",134,"...","  Interior design services","Thousands of dollars",479,(D),627,(D),798,(D),(D),(D),653,755,(D),540,655,666,(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",135,"...","  Industrial design services","Thousands of dollars",(NA),(NA),(NA),(D),(D),(D),(D),(D),(D),(NA),(NA),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",136,"...","  Graphic design services","Thousands of dollars",356,(D),588,(D),566,(D),251,196,250,(D),516,575,771,1378,1921,2177
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",137,"...","  Computer systems design","Thousands of dollars",720,841,(D),814,927,1036,(D),1278,1496,1716,1714,1811,1715,1540,1516,1654
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",138,"...","  Photography and photofinishing services","Thousands of dollars",(D),3112,2894,2479,2950,(D),(D),(D),(D),(D),2629,2988,2958,(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",139,"...","  All other design services","Thousands of dollars",(NA),(NA),(NA),(NA),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",140,"...","  Fine arts education","Thousands of dollars",2275,(D),(D),2885,3134,3243,(D),4138,(D),4517,5394,4916,5434,5749,6702,6940
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",150,"...","  Education services","Thousands of dollars",1560,1900,2061,1778,1501,1736,2039,1833,1817,1743,1736,1628,1742,1729,1627,1443
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",689524,722214,718587,713366,678799,679092,671832,692118,707368,747939,770605,778455,772750,769705,786057,793675
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",(D),(D),3507,3445,2992,3318,3474,3245,2975,2662,(D),(D),1604,(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",454,497,662,657,716,(D),971,778,911,880,910,(D),1119,1092,1254,(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",213,"...","  Unions","Thousands of dollars",(D),1448,(D),(D),(D),2652,2384,2741,3002,3026,3210,3444,3468,3605,3510,3741
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",214,"...","  Government","Thousands of dollars",531801,536247,521638,511653,473882,454865,423787,435424,466118,506327,533972,534116,522150,536368,540835,551596
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",215,"...","  Other support services","Thousands of dollars",126,74,87,113,100,100,105,119,144,172,204,204,182,171,174,160
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",221,"...","  Publishing","Thousands of dollars",21534,22589,24424,23931,24287,24370,25629,25240,22678,19199,18345,16336,(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",222,"...","  Motion pictures","Thousands of dollars",6001,6258,6661,6757,(D),(D),(D),(D),6608,7949,7634,(D),8386,8096,(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",223,"...","  Sound recording","Thousands of dollars",397,440,512,396,(D),(D),202,292,294,200,207,177,(D),276,107,(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",224,"...","  Broadcasting","Thousands of dollars",59151,65233,69478,80830,84117,88258,94213,97039,103704,107106,114002,114327,111506,117867,124368,123966
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",225,"...","  Other information services","Thousands of dollars",2268,1769,(D),3207,(D),(D),1820,(D),(D),(D),2357,2498,(D),(D),(D),1744
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",231,"...","  Jewelry and silverware manufacturing","Thousands of dollars",462,371,434,331,420,499,424,369,338,332,240,308,236,(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",232,"...","  Printed goods manufacturing","Thousands of dollars",3030,2361,2332,2464,2429,2460,2624,2681,2576,2720,(D),(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",233,"...","  Musical instruments manufacturing","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",234,"...","  Custom architectural woodwork and metalwork manufacturing","Thousands of dollars",(D),(D),(D),(D),470,549,(D),441,352,368,427,(D),(D),375,554,(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",235,"...","  Camera and motion picture equipment manufacturing","Thousands of dollars",(D),12,12,6,(D),(D),(D),(D),(D),(D),12,(D),(D),(D),(D),(D)
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",236,"...","  Other goods manufacturing","Thousands of dollars",194,198,194,13,21,23,27,69,57,(D),(D),70,95,77,68,54
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",240,"...","  Construction","Thousands of dollars",21549,40622,40587,32328,30562,40468,57572,64507,48468,49486,35585,45855,52070,33233,35951,36795
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",7076,9150,(D),(D),10682,11601,13315,13028,11546,11827,(D),(D),(D),(D),15295,14902
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",30378,31295,32875,34946,35662,37625,38213,38232,35279,33263,35621,33171,33223,30924,31333,29728
 "02000","Alaska",8,"SAACArtsComp: ACPSA compensation by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",19082,19896,19942,20772,21514,22658,24805,26517,27289,25287,25858,29886,29317,29886,31584,29956
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",10,"...","Total ACPSA compensation","Thousands of dollars",4186606,4265908,4185360,4289730,4349180,4619651,4766603,4749295,4364903,4261234,4318752,4374523,4473928,4638106,4884922,4943524
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",591454,579061,587041,628424,699238,824182,906007,912197,726951,721326,725438,715019,740639,758473,813304,857779
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",29970,27950,25688,39184,35642,39837,40853,43625,43542,72645,65364,64630,59254,61301,66685,73642
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",12997,23473,21556,19700,23827,31802,35614,42873,35433,28346,28687,36245,38578,43260,48724,45180
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",2863,2841,2550,3921,3875,3948,4451,4979,4128,3996,5246,4133,4242,3916,3623,4817
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",34568,30374,25819,23805,26797,31914,35625,38714,46342,49831,31061,29537,30508,28776,31688,32379
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",120,"...","  Museums","Thousands of dollars",34356,34147,36239,38265,41224,47537,54150,47476,53366,46548,50120,55628,59432,63289,61876,71579
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",131,"...","  Advertising","Thousands of dollars",57932,64009,60643,61512,67759,84979,82418,79327,70684,68795,76713,94302,107214,115362,126842,132734
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",132,"...","  Architectural services","Thousands of dollars",202271,174844,173811,178154,206242,235897,263001,254518,180404,155181,168302,158037,159585,164575,178088,194529
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",133,"...","  Landscape architectural services","Thousands of dollars",48376,51232,58569,64445,89535,119240,137816,141150,73243,64591,55296,43218,48922,37078,42180,41795
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",134,"...","  Interior design services","Thousands of dollars",17254,15809,18411,22129,24796,34514,43140,36704,23615,21883,22974,21181,24155,27024,34608,32233
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",135,"...","  Industrial design services","Thousands of dollars",5473,4037,4424,4524,4071,4842,5082,5157,4734,5290,5281,4971,5427,4902,3885,3566
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",136,"...","  Graphic design services","Thousands of dollars",45098,37999,41932,43563,51024,56558,55490,55531,37593,44817,41610,28348,30837,32957,32649,34331
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",137,"...","  Computer systems design","Thousands of dollars",7770,7339,8172,9633,11386,14204,18516,20658,21303,25522,29785,30996,32930,36353,39320,43264
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",138,"...","  Photography and photofinishing services","Thousands of dollars",55690,56419,57411,53224,48197,47785,49194,47495,39487,37223,42103,43753,43181,47767,48758,52197
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",139,"...","  All other design services","Thousands of dollars",1007,1090,800,893,1231,1464,1744,1587,1084,1849,1854,2085,1550,1587,2307,2266
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",140,"...","  Fine arts education","Thousands of dollars",17573,17739,20341,21798,26539,30820,33423,44663,35905,37385,36830,28155,28324,30263,31863,33829
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",150,"...","  Education services","Thousands of dollars",18257,29759,30674,43674,37092,38841,45490,47739,56088,57421,64213,69800,66499,60061,60209,59438
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",3438154,3526164,3435255,3487933,3462698,3592918,3642368,3615980,3426597,3349266,3400945,3439233,3518894,3657856,3832818,3839328
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",30351,29319,28889,31637,32112,37493,38656,39113,34090,26375,20254,17046,17412,17140,19080,25899
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",2103,2147,2741,2757,3180,5913,8112,6685,7013,6084,5881,4915,5755,6403,7566,8419
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",213,"...","  Unions","Thousands of dollars",3261,3400,3483,3928,4265,6279,6192,6105,6206,5929,7291,8067,9371,8314,8863,8907
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",214,"...","  Government","Thousands of dollars",1616754,1637875,1576389,1537585,1468884,1423721,1369277,1401402,1422047,1375427,1356659,1332061,1327049,1318513,1326768,1351920
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",215,"...","  Other support services","Thousands of dollars",11047,8407,9227,9174,7284,9963,10638,11036,9617,11156,11498,15433,15393,15551,17573,16632
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",221,"...","  Publishing","Thousands of dollars",323364,311355,334890,335424,348234,366078,380897,348426,304439,280854,287800,305857,306689,312262,367642,368918
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",222,"...","  Motion pictures","Thousands of dollars",73763,73611,73503,80884,80942,84908,99244,110698,102488,82628,87638,100468,106396,110310,121253,137421
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",223,"...","  Sound recording","Thousands of dollars",(D),2389,4440,6176,7302,10469,7928,9993,17821,16787,18711,20544,20741,23281,29986,12242
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",224,"...","  Broadcasting","Thousands of dollars",368762,376433,381877,412184,391400,397961,430179,405283,415760,424115,438358,445448,438923,471438,479806,478263
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",225,"...","  Other information services","Thousands of dollars",25442,21344,28987,33086,50142,76751,39332,37359,34922,40846,43015,59087,50756,58378,67218,75436
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",231,"...","  Jewelry and silverware manufacturing","Thousands of dollars",7344,6831,7853,8783,9322,8577,8315,(D),(D),7434,6784,6694,5695,7000,5573,7688
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",232,"...","  Printed goods manufacturing","Thousands of dollars",70856,57709,52568,58677,61166,65478,67614,64161,51919,(D),52823,54743,(D),61884,63116,62362
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",233,"...","  Musical instruments manufacturing","Thousands of dollars",20600,20784,24085,2891,2552,2143,2468,2303,2287,(D),1976,(D),1598,(D),(D),(D)
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",234,"...","  Custom architectural woodwork and metalwork manufacturing","Thousands of dollars",17666,25209,24610,25081,27509,30080,44195,38385,25807,24738,29349,29421,26747,28168,33047,34322
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",235,"...","  Camera and motion picture equipment manufacturing","Thousands of dollars",(D),2212,2184,3015,3350,3742,4753,5838,4900,5600,8273,261,195,498,166,221
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",236,"...","  Other goods manufacturing","Thousands of dollars",13847,13711,13749,10198,11448,12351,13267,(D),(D),(D),11433,(D),(D),(D),(D),(D)
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",240,"...","  Construction","Thousands of dollars",193536,248025,198698,171104,145145,199270,218324,201020,153953,150290,107541,93098,116875,84687,140374,72264
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",130623,143404,140204,156638,201832,191480,202085,222167,177531,208118,248714,304398,343548,152450,149784,172120
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",525867,541999,526876,598710,606628,660261,690892,685631,639185,621840,656947,626401,650496,939150,974536,980561
 "04000","Arizona",6,"SAACArtsComp: ACPSA compensation by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",156998,160684,163064,173373,187244,202552,218228,221117,211355,190642,192369,220270,214395,221777,238799,246417
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",10,"...","Total ACPSA compensation","Thousands of dollars",1297834,1326384,1350743,1379007,1369983,1370012,1602347,1413510,1408089,1447787,1470113,1472697,1492419,1543867,1537325,1568032
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",120639,126661,139580,144110,153636,169948,187287,188635,192423,192978,207298,200434,207733,220252,234979,247358
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",10244,9527,(D),(D),10416,(D),7363,(D),(D),14366,(D),13288,11951,13803,(D),14291
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",5884,8405,8688,7535,8936,15244,13892,15044,11075,6932,7128,7797,7867,8568,8802,9904
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",261,280,277,321,304,359,395,682,696,586,1215,981,910,1149,835,803
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",2571,3314,3367,2894,3446,3443,4944,6144,7765,2972,6742,2015,1904,1876,1784,1869
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",120,"...","  Museums","Thousands of dollars",2584,2692,3010,2963,3415,4131,4728,4835,7022,6467,8005,11026,12626,13282,13719,15578
 "05000","Arkansas",5,"SAACArtsComp: ACPSA compensation by ACPSA industry",131,"...","  Advertising","Thousands of dollars",16492,17298,19159,19744,23206,(D),(D),36299,36032,30993,34587,46493,54021,58976,66053,(D)
